v1	medcodeid	cleansedreadcode	observations	term	snomedctconceptid	Typei	Typeii	unknowntype
1075	12086281000006112	" "	200	"Diabetic maculopathy of right eye"	769244003	0	0	1
45	264727014	"66AS.00"	7000000	"Diabetic annual review"	170777000	0	0	1
722	736911000000111	"9m08.00"	200	"Excluded from diabetic retinopathy screening as blind"	374691000000100	0	0	1
924	9986011	" "	90	"Drug-induced diabetes mellitus"	5368009	0	0	1
1490	356110010	" "	2	"Megaloblastic anaemia, thiamine-responsive, with diabetes mellitus and sensorineural deafness"	237617006	0	0	1
188	2674067015	"C10ER00"	6000	"Latent autoimmune diabetes mellitus in adult"	426875007	0	0	1
1421	3292081000006115	" "	2	"Bullosis diabeticorum"	48951005	0	0	1
33	1488393013	"2G5E.00"	6000000	"O/E - Right diabetic foot at low risk"	394671009	0	0	1
441	264705017	"66AH.00"	50000	"Diabetic treatment changed"	170761001	0	0	1
1229	8243411000006117	" "	50	"Referral to DESMOND (diabetes education and self management for ongoing and newly diagnosed) structured programme declined"	781161000000107	0	0	1
373	987441000006113	" "	20000	"Six month diabetic review"	987441000006109	0	0	1
1495	7804621000006115	" "	1	"Not suitable for DESMOND (Diabetes Education and Self Management for Ongoing and Newly Diagnosed) program"	720504004	0	0	1
512	2465001000000115	"679l.00"	2000	"Diabetic injection administration education"	968061000000105	0	0	1
522	616381000006111	"C103.00"	800	"Diabetes mellitus with ketoacidotic coma"	26298008	0	0	1
150	479981000000119	"8Hl4.00"	50000	"Referral to community diabetes specialist nurse"	279521000000108	0	0	1
719	1773381000006119	" "	20000	"Seen in in-house nurse-led diabetic clinic"	1773381000006103	0	0	1
1073	3636751012	" "	20	"Acute complication with diabetes mellitus"	762489000	0	0	1
48	772161000006119	"C100011"	80000	"Insulin dependent diabetes mellitus"	73211009	0	0	1
1048	1119981000006119	" "	30	"Adverse reaction to Insulin glargine"	1119981000006103	0	0	1
1232	8099331000006115	" "	70	"Did not attend DESMOND (diabetes education and self management for ongoing and newly diagnosed) structured programme"	307171000000108	0	0	1
802	8439961000006111	" "	10000	"Diabetes monitoring SMS (short message service) text message second invitation"	1066921000000106	0	0	1
504	2227861000000112	"9Oy0200"	60000	"Diabetic foot screening invitation first letter"	861531000000107	0	0	1
14	2159975015	"2BBR.00"	40000	"O/E - right eye preproliferative diabetic retinopathy"	408411003	0	0	1
1202	2460621000000111	"8OAL.00"	8	"Provision of diabetes identity card"	719570003	0	0	1
1094	771481000006112	"C108200"	60	"Insulin-dependent diabetes mellitus with neurological comps"	422088007	0	0	1
1258	719601000006110	"C10A500"	4	"Malnutrition-related diabetes mellitus with peripheral circulatory complications"	190410002	0	0	1
1171	7567371000006117	" "	900	"Diabetic retinopathy clinic"	702850009	0	0	1
698	468181000006111	"TJ23000"	80	"Insulin adverse reaction"	293177002	0	0	1
340	764211000006113	"2G51100"	1000	"Foot abnormality - non-diabetes"	309598002	0	0	1
111	2117891000000114	"661M400"	1000000	"Diabetes self-management plan agreed"	811981000000102	0	0	1
469	2182651000000118	"8HTE100"	50000	"Referral to community diabetes clinic"	841221000000102	0	0	1
838	453100011	"14F4.00"	500	"H/O: Admission in last year for diabetes foot problem"	309635005	0	0	1
202	251591016	"1434.00"	100000	"H/O: diabetes mellitus"	161445009	0	0	1
777	913501000006115	"C10E212"	100	"Insulin-dependent diabetes mellitus with neurological comps"	422088007	0	0	1
1105	856641000006113	" "	30	"Left diabetic maculopathy"	856641000006109	0	0	1
720	1079341000006112	" "	4	"Adverse reaction to Insulin Lispro"	1079341000006108	0	0	1
217	2227781000000112	"9Oy0000"	40000	"Diabetic foot screening invitation"	861491000000107	0	0	1
1216	5833331000006119	" "	30	"Insulin overdose"	296849000	0	0	1
635	3319861000006118	" "	200	"Diabetic autonomic neuropathy"	50620007	0	0	1
830	2906401000006113	" "	80	"Diabetic retinal microaneurysm"	25412000	0	0	1
1427	8098281000006117	" "	1	"Attended DAFNE (dose adjustment for normal eating) diabetes structured education programme"	306441000000109	0	0	1
63	2156571000000116	"67D8.00"	200000	"Provision of diabetes clinical summary"	829521000000104	0	0	1
457	621511000000117	"9Oy..00"	20000	"Diabetes screening administration"	715111000000105	0	0	1
1022	1120491000006114	" "	2	"Adverse reaction to Insulin Zinc Solution"	1120491000006105	0	0	1
1275	329150014	"TA34100"	6	"Failure in dose in insulin-shock therapy"	216962009	0	0	1
242	1824931000006119	" "	1000	"Home visit for diabetes monitoring"	1824931000006103	0	0	1
1245	772131000006111	"C108J00"	20	"Insulin dependent diab mell with neuropathic arthropathy"	201724008	0	0	1
446	1100981000006112	" "	60	"Adverse reaction to Codeine Linctus Diabetic"	1100981000006108	0	0	1
1156	498512013	" "	1	"Genetic syndromes of diabetes mellitus"	5969009	0	0	1
1093	499479018	"8BA4.00"	40	"Shock therapy - insulin"	63105004	0	0	1
482	2549069011	"9N0n.00"	40000	"Seen in community diabetes specialist clinic"	416554009	0	0	1
895	616211000006113	"L180z00"	300	"Diabetes mellitus in pregnancy/childbirth/puerperium NOS"	199223000	0	0	1
1450	1118121000006110	" "	1	"Adverse reaction to Isophane insulin (human, crb)"	1118121000006106	0	0	1
1353	6630581000006113	" "	4	"Very severe proliferative diabetic retinopathy"	399865004	0	0	1
119	2533110014	"8Hj0.00"	500000	"Referral to diabetes structured education programme"	415270003	0	0	1
234	11930651000006116	" "	3000	"QDiabetes risk calculator"	863501000000102	0	0	1
670	856531000006119	" "	1000	"Diabetic - GP eye check"	856531000006103	0	0	1
883	8195201000006113	" "	6	"History of diabetic complication"	519141000000107	0	0	1
86	2159961010	"8I6G.00"	80000	"Diabetic foot examination not indicated"	408397002	0	0	1
759	1966441000006113	"67W1.00"	5000	"Recommendation to self-refer for diabetes structured education"	977201000000107	0	0	1
20	1484883016	"2BBJ.00"	1000000	"O/E - no right diabetic retinopathy"	390850007	0	0	1
1167	4758121000006115	" "	20	"Insulin-dependent diabetes maturity onset"	190372001	0	0	1
614	1787463012	"449D.00"	2000	"Plasma insulin level"	995451000000106	0	0	1
1140	1088571000006114	" "	6	"Adverse reaction to Insulin Syringe"	1088571000006105	0	0	1
622	264717015	"66AK.00"	10000	"Diabetic - cooperative patient"	170769004	0	0	1
664	5979491000006119	" "	300	"Diabetes monitoring call"	308505000	0	0	1
893	881471000006115	"C103.99"	70	"Diabetes with coma"	26298008	0	0	1
1343	12085051000006116	" "	20	"Preproliferative diabetic retinopathy of left eye"	769182000	0	0	1
1412	1140931000006117	" "	2	"Adverse reaction to Insulin Isophane Porcine"	1140931000006101	0	0	1
1408	12704411000006112	" "	9	"Peripheral circulatory disorder associated with diabetes mellitus"	421895002	0	0	1
908	12085921000006112	" "	40	"Clinically significant macular oedema of left eye due to diabetes mellitus"	769222008	0	0	1
1307	292612014	"C10A700"	3	"Malnutrition-related diabetes mellitus without complications"	190412005	0	0	1
303	144241000006111	"4493.00"	6000	"Serum insulin level"	997211000000103	0	0	1
35	1780386019	"66Ab.00"	600000	"Diabetic foot examination"	401191002	0	0	1
452	730471000000113	"9m01.00"	1000	"Ineligible for diabetic retinopathy screening"	371811000000106	0	0	1
90	1824581000006110	" "	6000	"Referral to walking away from diabetes programme declined"	1824581000006106	0	0	1
543	8098291000006119	" "	100	"Dose adjustment for normal eating diabetes structured education programme completed"	306471000000103	0	0	1
177	2369111000000112	"67HA.00"	20000	"Lifestyle education for diabetes"	923461000000103	0	0	1
230	1682801000006113	" "	80000	"Diabetic sick day rules advice"	1682801000006109	0	0	1
542	1920661000006119	" "	400	"Unsuitable for DESMOND diabetes structured education programme"	1920661000006103	0	0	1
54	1734721000000114	"66Av.00"	200000	"Assessment of diabetic erectile dysfunction"	473208009	0	0	1
401	2549222013	"9N0o.00"	30000	"Seen in community diabetic specialist nurse clinic"	416696002	0	0	1
96	1488395018	"2G5H.00"	30000	"O/E - Right diabetic foot - ulcerated"	394673007	0	0	1
481	1776581000006117	" "	5000	"Reason for referral: Diabetes"	1776581000006101	0	0	1
311	251892015	"14P3.00"	10000	"H/O: insulin therapy"	161649006	0	0	1
877	8283131000006114	" "	40	"Date insulin pump therapy started"	841621000000104	0	0	1
1308	913981000006115	"C10EJ12"	40	"Insulin dependent diab mell with neuropathic arthropathy"	201724008	0	0	1
474	1583931000006111	" "	300	"Ineligibility for diabetic eye screening: Moved away"	1583931000006107	0	0	1
1375	6931861000006110	" "	4	"Infection of foot associated with diabetes"	419100001	0	0	1
214	2230301000000116	"9Oy0400"	6000	"Diabetic foot screening invitation third letter"	862481000000103	0	0	1
87	16171000000110	"9OLZ.00"	90000	"Diabetes monitoring admin.NOS"	713671000000109	0	0	1
166	2693189019	"679L.00"	200000	"Health education - diabetes"	385805005	0	0	1
426	857421000006119	" "	2000	"Right laser treated diabetic retinopathy"	857421000006103	0	0	1
1486	6546281000006117	" "	1	"On examination - Right diabetic foot - ulcerated"	394673007	0	0	1
407	856611000006114	" "	3000	"Laser treated diabetic retinopathy"	856611000006105	0	0	1
156	2279261000000115	"679L200"	200000	"Education about diabetes and driving"	700414001	0	0	1
803	8098221000006116	" "	90	"Attended expert patient education versus routine treatment diabetes structured education programme"	306401000000106	0	0	1
646	264718013	"66AL.00"	2000	"Diabetic-uncooperative patient"	170770003	0	0	1
650	8098961000006118	" "	1000	"Referral to expert patient education versus routine treatment diabetes structured education programme"	306771000000105	0	0	1
1116	125705011	" "	3	"Diabetes mellitus due to insulin receptor antibodies"	75682002	0	0	1
332	1856641000006113	" "	30000	"Diabetes monitoring in primary care"	1856641000006109	0	0	1
1365	6546411000006113	" "	10	"On examination - Left diabetic foot at moderate risk"	394681008	0	0	1
718	881491000006119	"C105.99"	1000	"Diabetes + eye manifestation"	25093002	0	0	1
644	292523015	"C107z00"	700	"Diabetes mellitus NOS with peripheral circulatory disorder"	421895002	0	0	1
700	616081000006113	"889A.00"	30	"Diabetes mellitus insulin-glucose infusion in acute myocardial infarction"	315287002	0	0	1
1087	1136831000006111	" "	2	"Adverse reaction to Re-usable insulin injection device"	1136831000006107	0	0	1
484	283584016	"8H3O.00"	600	"Non-urgent diabetic admission"	183506001	0	0	1
67	616751000006119	"9OL6.00"	400000	"Diabetes monitoring third letter"	185758007	0	0	1
793	399419012	"F381300"	200	"Myasthenic syndrome due to diabetic amyotrophy"	267604001	0	0	1
297	264704018	"66AG.00"	10000	"Diabetic drug side effects"	170760000	0	0	1
1475	12180791000006114	" "	4	"Diabetic lumbosacral plexopathy"	39058009	0	0	1
1492	8239411000006115	" "	1	"Active insulin time"	768241000000106	0	0	1
1065	12085231000006118	" "	10	"Moderate non-proliferative diabetic retinopathy of left eye"	769186002	0	0	1
545	1704651000006111	"9m0..00"	10000	"Diabetic retinopathy screening administrative status"	373031000000105	0	0	1
1501	12085251000006112	" "	3	"Severe nonproliferative diabetic retinopathy of right eye"	769187006	0	0	1
433	189841000000113	"9M10.00"	800	"Informed dissent for diabetes national audit"	113141000000103	0	0	1
771	2249951000000114	"9NJy100"	300	"In-house diabetic foot screening follow-up appointment"	870741000000109	0	0	1
753	12734771000006118	" "	70	"Declined to register for access to online diabetes self-management application"	143941000000106	0	0	1
544	1763361000006116	" "	100	"Participant in ASCEND(A Study of Cardiovascu.Events in Diabetes)"	1763361000006100	0	0	1
1330	7863801000006113	" "	1	"Lumbosacral plexopathy co-occurrent and due to diabetes mellitus"	724997001	0	0	1
114	1488396017	"2G5L.00"	30000	"O/E - Left diabetic foot - ulcerated"	394674001	0	0	1
1363	2451551000000117	" "	4	"Diabetes education care plan"	961931000000109	0	0	1
16	301191000000119	"9N4p.00"	400000	"Did not attend diabetic retinopathy clinic"	199301000000100	0	0	1
293	1230890017	"F171100"	6000	"Autonomic neuropathy due to diabetes"	50620007	0	0	1
1080	11633221000006116	" "	1	"ADM - atypical diabetes mellitus"	530558861000132096	0	0	1
41	458512016	"66AV.00"	200000	"Diabetic on insulin and oral treatment"	314194001	0	0	1
272	621911000000114	"9Oy0.00"	100000	"Invitation for diabetes screening"	704408003	0	0	1
336	787111000006112	"C108.11"	20000	"IDDM-Insulin dependent diabetes mellitus"	73211009	0	0	1
817	449540010	" "	200	"Discharge by diabetic liaison nurse"	306499007	0	0	1
126	737331000000117	"9m04.00"	5000	"Excluded from diabetic retinopathy screening"	374901000000103	0	0	1
327	8064411000006119	" "	800	"Diabetic with adequate control"	204061000000100	0	0	1
1121	8275381000006118	" "	80	"Endocrinology and diabetes"	828901000000109	0	0	1
865	1856661000006112	" "	200	"Diabetes treatment type"	1856661000006108	0	0	1
1485	3636752017	" "	1	"Acute complication co-occurrent and due to diabetes mellitus"	762489000	0	0	1
329	857361000006119	" "	300000	"No H/O: diabetes mellitus"	857361000006103	0	0	1
476	1775381000006118	" "	8000	"Referred to Diabetes Service"	1775381000006102	0	0	1
240	1230929011	"C10G.00"	3000	"Secondary pancreatic diabetes mellitus"	51002006	0	0	1
813	913471000006110	"C10E112"	200	"Insulin-dependent diabetes mellitus with ophthalmic comps"	25093002	0	0	1
50	616731000006114	"9OL4.00"	4000000	"Diabetes monitoring first letter"	185756006	0	0	1
419	358035014	"M21yC00"	3000	"Insulin lipohypertrophy"	238894004	0	0	1
490	1682761000006116	" "	7000	"Advice given about insulin storage"	196551000000100	0	0	1
888	8413691000006118	" "	400	"X-PERT (expert patient education versus routine treatment) First Steps diabetes self-management programme completed"	1033281000000100	0	0	1
1447	3136191000006114	" "	3	"Administration of insulin"	39543009	0	0	1
1424	6761881000006116	" "	1	"On examination - left eye proliferative diabetic retinopathy"	408414006	0	0	1
1170	2597931000006119	" "	300	"Diabetic education"	6143009	0	0	1
946	857441000006114	" "	300	"Right advanced diabetic retinal disease"	857441000006105	0	0	1
879	8239351000006114	" "	40	"Insulin sensitivity factor - evening meal"	768181000000109	0	0	1
453	5999771000006115	" "	9000	"Diabetes monitoring invitation"	310425007	0	0	1
1179	1098831000006113	" "	30	"Adverse reaction to Hypodermic Insulin"	1098831000006109	0	0	1
949	3286521000006111	" "	80	"Drug resistance to insulin"	48606007	0	0	1
1009	11924351000006118	" "	8	"Diabetes treatment satisfaction questionnaire"	273412002	0	0	1
1021	5833341000006112	" "	10	"Accidental insulin overdose"	296850000	0	0	1
313	1799541000000117	"8BAi.00"	20000	"Insulin passport completed"	805001000000108	0	0	1
1049	7828041000006115	" "	200	"Diabetic retinal eye exam"	722161008	0	0	1
1338	12224761000006116	" "	1	"Severe NPDR (nonproliferative diabetic retinopathy)"	312905005	0	0	1
1370	8259001000006114	" "	3	"Self management of diabetes"	806961000000103	0	0	1
138	2243331000000115	"K27y700"	2000	"Erectile dysfunction due to diabetes mellitus"	867891000000101	0	0	1
1128	2461101000000116	"66o3.00"	30	"Has diabetes identity card"	720724003	0	0	1
1498	1713371000006112	" "	1	"Diabetic medicine"	1713371000006108	0	0	1
144	1694761000006113	" "	10000	"Newly diagnosed diabetes"	405749004	0	0	1
422	214921000006116	"F372.00"	8000	"Polyneuropathy in diabetes"	49455004	0	0	1
832	1488749011	"66b1.00"	2000	"Diabetic monitoring not required"	395049009	0	0	1
488	2586611000000113	" "	30000	"Seen by diabetes specialist nurse"	720685006	0	0	1
1190	7469421000006113	" "	30	"Ambulatory insulin infusion pump"	470153003	0	0	1
2	616741000006116	"9OL5.00"	900000	"Diabetes monitoring second letter"	185757002	0	0	1
529	297552010	"F372200"	9000	"Asymptomatic diabetic neuropathy"	193185007	0	0	1
1209	384521000006118	"U613400"	8	"[X]Failure in dosage in electroshock or insulin-shock ther"	385961000000108	0	0	1
445	2205911000000116	"8CMW700"	9000	"Diabetes clinical pathway"	851501000000106	0	0	1
628	2532976019	"2G5W.00"	800	"O/E - left chronic diabetic foot ulcer"	414890007	0	0	1
806	2249991000000118	"8HgZ.00"	80	"Discharge from in-house diabetic foot screening"	870761000000105	0	0	1
57	264707013	"66AI.00"	400000	"Diabetic - good control"	170763003	0	0	1
247	2287151000000113	"67H9.00"	200000	"Lifestyle education regarding risk of diabetes"	699826006	0	0	1
485	1065811000000118	"8HgC.00"	700	"Discharged from diabetes shared care programme"	494961000000102	0	0	1
1150	6515201000006111	" "	8	"NPDR - Non proliferative diabetic retinopathy"	390834004	0	0	1
61	616891000006119	" "	100000	"Diabetic - moderate control"	616891000006103	0	0	1
1344	6444031000006114	" "	10	"Diabetic care assessment"	385803003	0	0	1
58	264682013	"66A5.00"	1000000	"Diabetic on insulin"	170747006	0	0	1
1270	6022691000006119	" "	7	"Early proliferative diabetic retinopathy"	312906006	0	0	1
421	1841461000006118	" "	2000	"Diabetic foot screening invitation letter"	1841461000006102	0	0	1
1460	7812131000006119	" "	2	"Diabetic retinopathy absent"	721103006	0	0	1
1269	6872991000006113	" "	40	"Referral to diabetes structured education program"	415270003	0	0	1
1388	12734341000006112	" "	100	"QOF (Quality and Outcomes Framework) diabetes mellitus quality indicator-related care invitation using preferred method of communication"	143401000000102	0	0	1
927	457327017	"C10EA12"	300	"Insulin-dependent diabetes without complication"	111552007	0	0	1
1400	1020731000006114	" "	1	"Adverse reaction to Insulin Zinc Suspension Lente (Evans)"	1020731000006105	0	0	1
1025	1132361000006110	" "	1	"Adverse reaction to Insulin zinc suspension (human, prb)"	1132361000006106	0	0	1
153	2159948010	"8HBG.00"	90000	"Diabetic retinopathy 12 month review"	408384004	0	0	1
814	13791000006111	"C107y00"	30	"Other specified diabetes mellitus with periph circ comps"	421895002	0	0	1
280	8439941000006112	" "	40000	"Diabetes monitoring SMS (short message service) text message first invitation"	1066911000000100	0	0	1
1387	7741101000006113	" "	4	"Diabetic embryopathy"	716020005	0	0	1
1068	354661000006118	"U602311"	10	"[X] Adverse reaction to insulins and antidiabetic agents"	430400006	0	0	1
309	616441000006113	"C107.00"	4000	"Peripheral vascular disorder due to diabetes mellitus"	421895002	0	0	1
535	1013671000006115	" "	40	"Adverse reaction to Insulins"	1013671000006104	0	0	1
187	2279291000000114	"679L211"	30000	"Advice about diabetes and driving"	700414001	0	0	1
260	2368911000000117	"679L300"	60000	"Diabetic foot care education"	923361000000106	0	0	1
1137	772141000006118	"C108G00"	3	"Insulin dependent diab mell with peripheral angiopathy"	421895002	0	0	1
829	4808881000006117	" "	80	"Diabetic hand syndrome"	201723002	0	0	1
1382	5009561000006114	" "	1	"Diabetic chronic painful polyneuropathy"	230575000	0	0	1
1289	913921000006119	"C10EG12"	5	"Insulin dependent diab mell with peripheral angiopathy"	421895002	0	0	1
465	1884591000006118	"66o..00"	5000	"Further diabetic monitoring"	170742000	0	0	1
1345	1822391000006114	" "	20	"Date other antidiabetic drug started"	1822391000006105	0	0	1
220	6444071000006112	" "	2000	"Diabetic care education"	385805005	0	0	1
1414	6761821000006115	" "	3	"On examination - right eye preproliferative diabetic retinopathy"	408411003	0	0	1
1510	1824081000006117	" "	1	"Diabetes clinical pathway protocol followed"	1824081000006101	0	0	1
320	1484887015	"2BBL.00"	20000	"O/E - diabetic maculopathy present both eyes"	390854003	0	0	1
498	1704751000006118	"9m09.00"	500	"Excluded from diabetic retinopathy screening as no longer diabetic"	374721000000109	0	0	1
1100	771501000006119	"C108000"	80	"Insulin-dependent diabetes mellitus with renal complications"	127013003	0	0	1
102	931191000006110	"9h41.00"	300000	"Excepted from diabetes quality indicators - patient unsuitable"	717421000000100	0	0	1
66	405561000000113	"68AB.00"	60000	"Diabetic digital retinopathy screening offered"	247771000000108	0	0	1
921	1704681000006115	"9m02.00"	400	"Eligibility temporarily inactive for diabetic retinopathy screening"	371841000000107	0	0	1
22	1488404014	"2G5F.00"	1000000	"O/E - Right diabetic foot at moderate risk"	394682001	0	0	1
397	283544013	"8H2J.00"	4000	"Diabetic emergency hospital admission"	183472000	0	0	1
1222	1118981000006112	" "	10	"Adverse reaction to Insulin Aspart"	1118981000006108	0	0	1
305	2287971000000119	"C10P.00"	20000	"Diabetes mellitus in remission"	703136005	0	0	1
286	2283241000000113	"8I94.00"	20000	"Diabetes structured education programme not available"	885931000000100	0	0	1
170	1755441000006119	"9OLN.00"	300000	"Diabetes monitoring invitation by short message service text messaging"	705072004	0	0	1
962	856651000006110	" "	300	"Left advanced diabetic retinal disease"	856651000006106	0	0	1
995	736731000000118	"9m05.00"	900	"Excluded from diabetic retinopathy screening as moved away"	374601000000107	0	0	1
861	771411000006117	"C108700"	300	"Insulin dependent diabetes mellitus with retinopathy"	4855003	0	0	1
1152	189721000000113	"C10N000"	20	"Secondary diabetes mellitus without complication"	8801005	0	0	1
1098	913621000006112	"C10E612"	20	"Insulin dependent diabetes mellitus with gangrene"	422275004	0	0	1
574	1947151000006112	"9Na5100"	10000	"Joint consultation with practice nurse and community diabetes specialist nurse"	956781000000107	0	0	1
251	546071000000117	"9OLH.00"	2000	"Attended DAFNE diabetes structured education programme"	306441000000109	0	0	1
455	8297051000006113	" "	300	"Referral to DAFNE (dose adjustment for normal eating) diabetes structured education programme declined"	860981000000106	0	0	1
321	777231000006119	"66AA.11"	80000	"Diabetic monitoring - injection sites"	268517006	0	0	1
1474	12085211000006112	" "	1	"Moderate nonproliferative diabetic retinopathy of left eye"	769186002	0	0	1
572	908831000006118	" "	200000	"[RFC] Diabetes mellitus"	908831000006102	0	0	1
1219	3416171000006118	" "	20	"Necrobiosis lipoidica diabeticorum"	56391002	0	0	1
735	913441000006119	"C10E012"	200	"Insulin-dependent diabetes mellitus with renal complications"	127013003	0	0	1
326	772171000006114	"C108.00"	100000	"Insulin dependent diabetes mellitus"	73211009	0	0	1
1339	1067271000006114	" "	1	"Adverse reaction to Human Initard 50/50 Insulin"	1067271000006105	0	0	1
94	2474671011	"8I3X.00"	200000	"Diabetic retinopathy screening refused"	413122001	0	0	1
154	2288061000000111	"C10P100"	10000	"Type II diabetes mellitus in remission"	703138006	0	1	0
494	454092018	" "	500	"Diabetic hyperosmolar non-ketotic state"	310505005	0	1	0
1081	292582011	"C10F511"	8	"Type II diabetes mellitus with gangrene"	421631007	0	1	0
901	938331000006118	"C10FQ11"	100	"Exudative maculopathy with type 2 diabetes mellitus"	421779007	0	1	0
1318	84561000006110	"C109212"	100	"Type 2 diabetes mellitus with neurological complications"	421326000	0	1	0
1203	84491000006118	"C109G12"	10	"Type 2 diabetes mellitus with arthropathy"	314903002	0	1	0
382	84481000006116	"C109712"	1000	"Type 2 diabetes mellitus - poor control"	443694000	0	1	0
1302	84931000006113	"C109211"	30	"Neurological disorder with diabetes type 2"	421326000	0	1	0
112	280571000006116	"C109.00"	700000	"Non-insulin dependent diabetes mellitus"	44054006	0	1	0
1484	8118151000006112	" "	4	"Hyperosmolarity co-occurrent and due to drug induced diabetes mellitus"	367261000119100	0	1	0
691	292484010	"C102z00"	100	"Hyperosmolar coma associated with diabetes mellitus"	422126006	0	1	0
566	616501000006112	"C10z100"	600	"Disorder due to type 2 diabetes mellitus"	422014003	0	1	0
1442	7966931000006114	" "	2	"Angina associated with type 2 diabetes mellitus"	791000119109	0	1	0
709	281211000006117	"C109500"	90	"Gangrene associated with type 2 diabetes mellitus"	421631007	0	1	0
668	292589019	"C10F711"	200	"Type II diabetes mellitus - poor control"	443694000	0	1	0
903	12704971000006112	" "	40	"Neurologic disorder associated with type 2 diabetes mellitus"	421326000	0	1	0
1127	3209441000006114	" "	100	"Diabetes mellitus type 2"	44054006	0	1	0
594	292577016	"C10F300"	2000	"Type 2 diabetes mellitus with multiple complications"	190388001	0	1	0
690	1667891000000113	"C10FK11"	70	"Hyperosmolar non-ketotic state in type II diabetes mellitus"	395204000	0	1	0
1221	459311019	"C10FG11"	30	"Type II diabetes mellitus with arthropathy"	314903002	0	1	0
291	80997013	"C1A..00"	4000	"Insulin resistance"	48606007	0	1	0
348	616241000006112	"C10B.00"	5000	"Diabetes mellitus induced by steroids"	190447002	0	1	0
1309	84961000006116	"C109F11"	20	"Type II diabetes mellitus with peripheral angiopathy"	314902007	0	1	0
977	2475901019	"C10K.00"	300	"Type A insulin resistance"	237651005	0	1	0
1004	84611000006113	"C109012"	200	"Type 2 diabetes mellitus with renal complications"	420279001	0	1	0
712	914221000006113	"C10FA00"	200	"Type 2 diabetes mellitus with mononeuropathy"	420436000	0	1	0
676	914301000006111	"C10FE00"	300	"Type 2 diabetes mellitus with diabetic cataract"	420756003	0	1	0
46	493774016	"C10F.11"	600000	"Type II diabetes mellitus"	44054006	0	1	0
563	587521000006111	"C109000"	700	"Non-insulin-dependent diabetes mellitus with renal comps"	420279001	0	1	0
947	280561000006111	"C109F00"	60	"Non-insulin-dependent diabetes mellitus with peripheral angiopathy"	314902007	0	1	0
1296	2159850015	"449H.00"	4	"Serum 32-33 split pro-insulin level"	1010091000000107	0	1	0
906	84501000006114	"C109E12"	70	"Type 2 diabetes mellitus with diabetic cataract"	420756003	0	1	0
263	616511000006110	"C100100"	70000	"Diabetes mellitus, adult onset, no mention of complication"	313436004	0	1	0
556	1223148019	"C109J11"	1000	"Insulin treated non-insulin dependent diabetes mellitus"	237599002	0	1	0
1077	914041000006111	"C10F011"	20	"Type II diabetes mellitus with renal complications"	420279001	0	1	0
1459	8264221000006117	" "	30	"Management of gestational diabetes mellitus"	816261000000105	0	1	0
0	197761014	"C10F.00"	20000000	"Type 2 diabetes mellitus"	44054006	0	1	0
1189	84531000006118	"C109A12"	20	"Type 2 diabetes mellitus with mononeuropathy"	420436000	0	1	0
601	84851000006110	"C109711"	600	"Type II diabetes mellitus - poor control"	443694000	0	1	0
1145	84631000006119	"C109412"	80	"Type 2 diabetes mellitus with ulcer"	190389009	0	1	0
660	7480661000006114	" "	1000	"H/O diabetes mellitus type 2"	472969004	0	1	0
387	914261000006119	"C10FC00"	5000	"Diabetes type 2 with nephropathy"	420279001	0	1	0
404	840951000006119	"C109J00"	40000	"Insulin treated Type 2 diabetes mellitus"	237599002	0	1	0
190	479571000000110	"66Ao.00"	100000	"Diabetes type 2 review"	279321000000104	0	1	0
905	84641000006112	"C109912"	80	"Type 2 diabetes mellitus without complication"	313436004	0	1	0
267	938321000006116	"C10FQ00"	1000	"Exudative maculopathy associated with type 2 diabetes mellitus"	421779007	0	1	0
943	457156014	"ZV6DB00"	90	"[V]Admitted for conversion to insulin"	876361000000109	0	1	0
1085	967631000006115	"C10H000"	8	"Diabetes mellitus induced by non-steroid drugs without complication"	413183008	0	1	0
1386	3258001000006116	" "	7	"Gestational diabetes mellitus, class A>2<"	46894009	0	1	0
589	616481000006119	"C106100"	1000	"Diabetes mellitus, adult onset, + neurological manifestation"	421326000	0	1	0
1035	8438221000006116	" "	7	"Type 2 diabetes mellitus risk assessment invitation third letter"	1065481000000106	0	1	0
939	459312014	"C10FH11"	30	"Type II diabetes mellitus with neuropathic arthropathy"	314904008	0	1	0
1491	12704991000006114	" "	1	"Ketoacidotic coma in type 2 diabetes mellitus"	421847006	0	1	0
533	356085010	"C10D.11"	700	"Maturity onset diabetes in youth type 2"	237604008	0	1	0
1106	616541000006114	"C103100"	20	"Diabetes mellitus, adult onset, with ketoacidotic coma"	421847006	0	1	0
518	928571000006113	"C10FM11"	2000	"Type II diabetes mellitus with persistent microalbuminuria"	420715001	0	1	0
695	914071000006115	"C10F200"	1000	"Neurologic disorder associated with type 2 diabetes mellitus"	421326000	0	1	0
851	85011000006119	"C109911"	50	"Type II diabetes mellitus without complication"	313436004	0	1	0
174	299621000000117	"C10FR00"	3000	"Gastroparesis with type 2 diabetes mellitus"	713703005	0	1	0
570	3330160012	" "	400	"HHS - Hyperosmolar hyperglycaemic syndrome"	310505005	0	1	0
1476	5109511000006117	" "	2	"Insulin resistance syndrome"	237602007	0	1	0
1213	8438181000006113	" "	100	"Type 2 diabetes mellitus risk assessment invitation first letter"	1065461000000102	0	1	0
825	616491000006116	"C105100"	800	"Diabetes mellitus, adult onset, + ophthalmic manifestation"	422099009	0	1	0
811	8016621000006116	" "	100	"Gestational diabetes mellitus complicating pregnancy"	40801000119106	0	1	0
